,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
1455,NEVIRAPINE,NEVIRAPINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2620b114-f53f-44f1-8708-697e86343090,No,no
1456,NEVIRAPINE,NEVIRAPINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2620b114-f53f-44f1-8708-697e86343090,No,no
1457,NITAZOXANIDE,NITAZOXANIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c0dc0656-3c46-43f9-adea-5285c522cef8,No,no
1458,NITISINONE,NITISINONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",645c8387-30d5-4a86-a5d8-2f6b5df6d5f0,Yes,no
1459,NITISINONE,NITISINONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",645c8387-30d5-4a86-a5d8-2f6b5df6d5f0,Yes,no
1460,NITISINONE,NITISINONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",645c8387-30d5-4a86-a5d8-2f6b5df6d5f0,Yes,no
1461,NORETHINDRONE,NORETHINDRONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a9241f0b-e1d0-4782-98e6-7f1eaf9ccc85,No,no
1462,NORETHINDRONE,NORETHINDRONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a9241f0b-e1d0-4782-98e6-7f1eaf9ccc85,No,no
1463,NORETHINDRONE,NORETHINDRONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a9241f0b-e1d0-4782-98e6-7f1eaf9ccc85,No,no
1464,NUSINERSEN,NUSINERSEN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",dd70cd5f-b0fc-4ba4-a5ea-89a34778bd94,No,no
1465,NUSINERSEN,NUSINERSEN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",dd70cd5f-b0fc-4ba4-a5ea-89a34778bd94,No,no
1466,NUSINERSEN,NUSINERSEN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",dd70cd5f-b0fc-4ba4-a5ea-89a34778bd94,No,no
1467,OBETICHOLIC ACID,OBETICHOLIC ACID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cdfbe0cd-eb15-45a1-ac17-531bcda21aec,No,no
1468,OBETICHOLIC ACID,OBETICHOLIC ACID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cdfbe0cd-eb15-45a1-ac17-531bcda21aec,No,no
1469,OBETICHOLIC ACID,OBETICHOLIC ACID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cdfbe0cd-eb15-45a1-ac17-531bcda21aec,No,no
1470,ODEVIXIBAT,ODEVIXIBAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",151f1d3e-2bf4-47ce-b1be-a892de3258fa,No,no
1471,ODEVIXIBAT,ODEVIXIBAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",151f1d3e-2bf4-47ce-b1be-a892de3258fa,No,no
1472,ODEVIXIBAT,ODEVIXIBAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",151f1d3e-2bf4-47ce-b1be-a892de3258fa,No,no
1473,OLAPARIB,OLAPARIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",741ff3e3-dc1a-45a6-84e5-2481b27131aa,No,no
1474,OLAPARIB,OLAPARIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",741ff3e3-dc1a-45a6-84e5-2481b27131aa,No,no
1475,OLAPARIB,OLAPARIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",741ff3e3-dc1a-45a6-84e5-2481b27131aa,No,no
1476,ORLISTAT,ORLISTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f81dfaeb-46d5-47ce-9ef6-19259f5ac61c,No,no
1477,ORLISTAT,ORLISTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f81dfaeb-46d5-47ce-9ef6-19259f5ac61c,No,no
1478,ORLISTAT,ORLISTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f81dfaeb-46d5-47ce-9ef6-19259f5ac61c,No,no
1479,OXANDROLONE,OXANDROLONE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7127ac16-f673-4b66-b5e5-5f881c85aa39,No,no
1480,OXANDROLONE,OXANDROLONE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7127ac16-f673-4b66-b5e5-5f881c85aa39,No,no
1481,OXANDROLONE,OXANDROLONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7127ac16-f673-4b66-b5e5-5f881c85aa39,No,no
1482,PAFOLACIANINE INJECTION,PAFOLACIANINE INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d21952b9-7c4e-3a56-e053-2a95a90a0ab0,No,no
1483,PAFOLACIANINE INJECTION,PAFOLACIANINE INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d21952b9-7c4e-3a56-e053-2a95a90a0ab0,No,no
1484,PALBOCICLIB,PALBOCICLIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fecbdd7d-b729-41b5-9872-231b8fe104ce,No,no
1485,PALBOCICLIB,PALBOCICLIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fecbdd7d-b729-41b5-9872-231b8fe104ce,No,no
1486,PALBOCICLIB,PALBOCICLIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fecbdd7d-b729-41b5-9872-231b8fe104ce,No,no
1487,PANTOPRAZOLE,PANTOPRAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d141bf61-8bcf-4edc-8d3c-412cada4702f,No,no
1488,PANTOPRAZOLE,PANTOPRAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d141bf61-8bcf-4edc-8d3c-412cada4702f,No,no
1489,PANTOPRAZOLE,PANTOPRAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d141bf61-8bcf-4edc-8d3c-412cada4702f,No,no
1490,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a725f022-ec3c-430d-8021-96c861b9893c,No,no
1491,PAROMOMYCIN SULFATE,PAROMOMYCIN SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a725f022-ec3c-430d-8021-96c861b9893c,No,no
1492,PATIROMER,PATIROMER,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",bf002984-d6c9-46df-aecb-a07733f763c1,No,no
1493,PATIROMER,PATIROMER,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",bf002984-d6c9-46df-aecb-a07733f763c1,No,no
1494,PENICILLAMINE,PENICILLAMINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f658b20a-269f-4e78-a79b-a56a5ed8dc1b,No,no
1495,PENICILLAMINE,PENICILLAMINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f658b20a-269f-4e78-a79b-a56a5ed8dc1b,No,no
1496,PENICILLAMINE,PENICILLAMINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f658b20a-269f-4e78-a79b-a56a5ed8dc1b,No,no
1497,PENICILLIN G PROCAINE,PENICILLIN G PROCAINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",07fe2b47-34ac-4a20-be67-3c788c77b207,No,no
1498,PENICILLIN G PROCAINE,PENICILLIN G PROCAINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",07fe2b47-34ac-4a20-be67-3c788c77b207,No,no
1499,PENICILLIN G PROCAINE,PENICILLIN G PROCAINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",07fe2b47-34ac-4a20-be67-3c788c77b207,No,no
1500,PENTOSAN POLYSULFATE SODIUM,PENTOSAN POLYSULFATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f0ba651e-3d8a-11df-8fbe-119855d89593,No,no
1501,PENTOSAN POLYSULFATE SODIUM,PENTOSAN POLYSULFATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f0ba651e-3d8a-11df-8fbe-119855d89593,No,no
1502,PENTOSAN POLYSULFATE SODIUM,PENTOSAN POLYSULFATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f0ba651e-3d8a-11df-8fbe-119855d89593,No,no
1503,PERAMIVIR,PERAMIVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe04f6cd-e71c-4bd4-abac-97720bba2a0d,No,no
1504,PERAMIVIR,PERAMIVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe04f6cd-e71c-4bd4-abac-97720bba2a0d,No,no
1505,PERAMIVIR,PERAMIVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe04f6cd-e71c-4bd4-abac-97720bba2a0d,No,no
1506,PIFLUFOLASTAT F-18,PIFLUFOLASTAT F-18,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a00e5cbc-4fd5-4280-82ec-cd3498df4553,No,no
1507,PIFLUFOLASTAT F-18,PIFLUFOLASTAT F-18,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a00e5cbc-4fd5-4280-82ec-cd3498df4553,No,no
1508,PIPERACILLIN SODIUM,PIPERACILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fac0c875-111e-4af2-d186-ed4d4ee9de59,No,no
1509,PIPERACILLIN SODIUM,PIPERACILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fac0c875-111e-4af2-d186-ed4d4ee9de59,No,no
1510,PIPERACILLIN SODIUM,PIPERACILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fac0c875-111e-4af2-d186-ed4d4ee9de59,No,no
1511,PIRFENIDONE,PIRFENIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1abc06c7-6a45-4a0b-b2da-c228aaa137ed,No,no
1512,PIRFENIDONE,PIRFENIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1abc06c7-6a45-4a0b-b2da-c228aaa137ed,No,no
1513,PIRFENIDONE,PIRFENIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1abc06c7-6a45-4a0b-b2da-c228aaa137ed,No,no
1514,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",44dcbf97-99ec-427c-ba50-207e0069d6d2,No,no
1515,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",44dcbf97-99ec-427c-ba50-207e0069d6d2,No,no
1516,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",44dcbf97-99ec-427c-ba50-207e0069d6d2,No,no
1517,PITAVASTATIN MAGNESIUM,PITAVASTATIN MAGNESIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c8c50e03-5cb8-43f4-bdef-8edd12f1945f,No,no
1518,PITAVASTATIN MAGNESIUM,PITAVASTATIN MAGNESIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c8c50e03-5cb8-43f4-bdef-8edd12f1945f,No,no
1519,PITAVASTATIN MAGNESIUM,PITAVASTATIN MAGNESIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c8c50e03-5cb8-43f4-bdef-8edd12f1945f,No,no
1520,PLECANATIDE,PLECANATIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe2895bf-71a6-493a-b0ca-e06b2dfefc82,No,no
1521,PLECANATIDE,PLECANATIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe2895bf-71a6-493a-b0ca-e06b2dfefc82,No,no
1522,PLECANATIDE,PLECANATIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fe2895bf-71a6-493a-b0ca-e06b2dfefc82,No,no
1523,POLYMYXIN B,POLYMYXIN B,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a974c557-e88f-451b-a1bd-d2c656be226e,No,no
1524,POLYMYXIN B,POLYMYXIN B,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a974c557-e88f-451b-a1bd-d2c656be226e,No,no
1525,POLYMYXIN B,POLYMYXIN B,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a974c557-e88f-451b-a1bd-d2c656be226e,No,no
1526,PRAMLINTIDE ACETATE,PRAMLINTIDE ACETATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4aea30ff-eb0d-45c1-b114-3127966328ff,No,no
1527,PRAMLINTIDE ACETATE,PRAMLINTIDE ACETATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4aea30ff-eb0d-45c1-b114-3127966328ff,No,no
1528,PRAMLINTIDE ACETATE,PRAMLINTIDE ACETATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4aea30ff-eb0d-45c1-b114-3127966328ff,No,no
1529,PRIMIDONE,PRIMIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0193c0a4-f593-609c-e063-6294a90aaa68,No,no
1530,PRIMIDONE,PRIMIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0193c0a4-f593-609c-e063-6294a90aaa68,No,no
1531,PRIMIDONE,PRIMIDONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0193c0a4-f593-609c-e063-6294a90aaa68,No,no
1532,PROBENECID,PROBENECID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ef0321d2-4b11-4385-927f-bde41a6c08bd,No,no
1533,PROBENECID,PROBENECID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ef0321d2-4b11-4385-927f-bde41a6c08bd,No,no
1534,PROBENECID,PROBENECID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ef0321d2-4b11-4385-927f-bde41a6c08bd,No,no
1535,PROPYLTHIOURACIL,PROPYLTHIOURACIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a251e4cb-01f1-4fd8-bd30-362126b85073,No,no
1536,PROPYLTHIOURACIL,PROPYLTHIOURACIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a251e4cb-01f1-4fd8-bd30-362126b85073,No,no
1537,PROPYLTHIOURACIL,PROPYLTHIOURACIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a251e4cb-01f1-4fd8-bd30-362126b85073,No,no
1538,PRUCALOPRIDE,PRUCALOPRIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",bca1e4c6-4b2b-4876-8ab3-654629c4ff1b,No,no
1539,PRUCALOPRIDE,PRUCALOPRIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",bca1e4c6-4b2b-4876-8ab3-654629c4ff1b,No,no
1540,PRUCALOPRIDE,PRUCALOPRIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",bca1e4c6-4b2b-4876-8ab3-654629c4ff1b,No,no
1541,PRUSSIAN BLUE INSOLUBLE CAPSULES,PRUSSIAN BLUE INSOLUBLE CAPSULES,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",baa68c79-5f3d-468a-a510-58b9e978cd50,No,no
1542,PRUSSIAN BLUE INSOLUBLE CAPSULES,PRUSSIAN BLUE INSOLUBLE CAPSULES,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",baa68c79-5f3d-468a-a510-58b9e978cd50,No,no
1543,PYRAZINAMIDE,PYRAZINAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",beda4384-1314-4afc-a11f-22cd1dfb21b0,No,no
1544,PYRAZINAMIDE,PYRAZINAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",beda4384-1314-4afc-a11f-22cd1dfb21b0,No,no
1545,PYRAZINAMIDE,PYRAZINAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",beda4384-1314-4afc-a11f-22cd1dfb21b0,No,no
1546,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",30cb0b9f-e308-4501-90c2-b17349c048b7,Yes,no
1547,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",30cb0b9f-e308-4501-90c2-b17349c048b7,Yes,no
1548,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",30cb0b9f-e308-4501-90c2-b17349c048b7,Yes,no
1549,PYRIDOXINE HCI,PYRIDOXINE HCI,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",946c8e50-08d0-755d-e053-2a95a90a84de,No,no
1550,PYRIDOXINE HCI,PYRIDOXINE HCI,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",946c8e50-08d0-755d-e053-2a95a90a84de,No,no
1551,PYRIDOXINE HCI,PYRIDOXINE HCI,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",946c8e50-08d0-755d-e053-2a95a90a84de,No,no
1552,QUAZEPAM,QUAZEPAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f7d63f3f-5303-48ab-bce2-35fd62c45799,No,no
1553,QUAZEPAM,QUAZEPAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f7d63f3f-5303-48ab-bce2-35fd62c45799,No,no
1554,QUAZEPAM,QUAZEPAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f7d63f3f-5303-48ab-bce2-35fd62c45799,No,no
1555,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",04e88b86-e1dd-4c56-8359-45fbcc161f7d,No,no
1556,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",04e88b86-e1dd-4c56-8359-45fbcc161f7d,No,no
1557,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",04e88b86-e1dd-4c56-8359-45fbcc161f7d,No,no
1558,RADIUM RA 223 DICHLORIDE,RADIUM RA 223 DICHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a398400e-bd31-41a9-9696-4f7c06569ede,No,no
1559,RADIUM RA 223 DICHLORIDE,RADIUM RA 223 DICHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a398400e-bd31-41a9-9696-4f7c06569ede,No,no
1560,RADIUM RA 223 DICHLORIDE,RADIUM RA 223 DICHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a398400e-bd31-41a9-9696-4f7c06569ede,No,no
1561,RIFAMYCIN,RIFAMYCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b31ff668-ee1f-4d89-8b69-68df2a0d2243,No,no
1562,RIFAMYCIN,RIFAMYCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b31ff668-ee1f-4d89-8b69-68df2a0d2243,No,no
1563,RIFAXIMIN,RIFAXIMIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f73acb74-e930-4414-81e9-d2a01db36e30,No,no
1564,RIFAXIMIN,RIFAXIMIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f73acb74-e930-4414-81e9-d2a01db36e30,No,no
1565,RIFAXIMIN,RIFAXIMIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f73acb74-e930-4414-81e9-d2a01db36e30,No,no
1566,RILPIVIRINE HYDROCHLORIDE,RILPIVIRINE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",03880372-2c68-45c6-a53a-f420c49541d6,No,no
1567,RILPIVIRINE HYDROCHLORIDE,RILPIVIRINE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",03880372-2c68-45c6-a53a-f420c49541d6,No,no
1568,RILPIVIRINE HYDROCHLORIDE,RILPIVIRINE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",03880372-2c68-45c6-a53a-f420c49541d6,No,no
1569,RIMEGEPANT SULFATE,RIMEGEPANT SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ef08e09-1098-35cc-e053-2a95a90a3e1d,No,no
1570,RIMEGEPANT SULFATE,RIMEGEPANT SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ef08e09-1098-35cc-e053-2a95a90a3e1d,No,no
1571,RIMEGEPANT SULFATE,RIMEGEPANT SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ef08e09-1098-35cc-e053-2a95a90a3e1d,No,no
1572,RISDIPLAM,RISDIPLAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",eceb9a99-7191-4be5-87c3-0102707cf98e,No,no
1573,RISDIPLAM,RISDIPLAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",eceb9a99-7191-4be5-87c3-0102707cf98e,No,no
1574,RIVAROXABAN,RIVAROXABAN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38b11f5d-f0fc-46dc-aef1-ea31872bb621,Yes,no
1575,RIVAROXABAN,RIVAROXABAN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38b11f5d-f0fc-46dc-aef1-ea31872bb621,Yes,no
1576,RIVAROXABAN,RIVAROXABAN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38b11f5d-f0fc-46dc-aef1-ea31872bb621,Yes,no
1577,ROLAPITANT,ROLAPITANT,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a52896cd-4a98-49b8-82db-bf1985a64d97,No,no
1578,ROLAPITANT,ROLAPITANT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a52896cd-4a98-49b8-82db-bf1985a64d97,No,no
